time,power
2024-11-23 14:19:26.685627,203
2024-11-23 14:19:31.738237,211
2024-11-23 14:19:36.865761,202
2024-11-23 14:19:41.469769,212
2024-11-23 14:19:46.522329,198
2024-11-23 14:19:51.615874,180
2024-11-23 14:19:56.755379,191
2024-11-23 14:20:01.805013,189
2024-11-23 14:20:06.413972,167
2024-11-23 14:20:11.437588,173
2024-11-23 14:20:16.461218,158
2024-11-23 14:20:21.485804,172
2024-11-23 14:20:26.536353,167
2024-11-23 14:20:31.567974,161
2024-11-23 14:20:36.633543,172
2024-11-23 14:20:41.679891,168
2024-11-23 14:20:46.703721,178
2024-11-23 14:20:51.774287,161
2024-11-23 14:20:56.834533,182
2024-11-23 14:21:01.383968,166
2024-11-23 14:21:06.448513,199
2024-11-23 14:21:11.531081,161
2024-11-23 14:21:14.329045,158
2024-11-23 14:21:21.710144,169
2024-11-23 14:21:26.778703,174
2024-11-23 14:21:32.335728,190
2024-11-23 14:21:36.356485,171
2024-11-23 14:21:41.406974,205
2024-11-23 14:21:46.480503,210
2024-11-23 14:21:51.633019,214
2024-11-23 14:21:56.661617,216
2024-11-23 14:22:01.669215,220
2024-11-23 14:22:04.333351,226
2024-11-23 14:22:11.795361,200
2024-11-23 14:22:16.856931,165
2024-11-23 14:22:21.371067,201
2024-11-23 14:22:26.456646,184
2024-11-23 14:22:31.469231,213
2024-11-23 14:22:36.563792,221
2024-11-23 14:22:41.639300,193
2024-11-23 14:22:46.671927,203
2024-11-23 14:22:51.756459,203
2024-11-23 14:22:56.778071,206
2024-11-23 14:23:01.365155,160
2024-11-23 14:23:06.388726,158
2024-11-23 14:23:11.413001,159
2024-11-23 14:23:16.502894,157
2024-11-23 14:23:21.563554,163
2024-11-23 14:23:26.574067,157
2024-11-23 14:23:31.599707,192
2024-11-23 14:23:36.719186,203
2024-11-23 14:23:41.826664,167
2024-11-23 14:23:46.340752,208
2024-11-23 14:23:49.337628,159
2024-11-23 14:23:56.481972,155
2024-11-23 14:24:01.589464,155
2024-11-23 14:24:06.610172,158
2024-11-23 14:24:11.697748,158
2024-11-23 14:24:16.730387,173
2024-11-23 14:24:21.837941,155
2024-11-23 14:24:26.371093,154
2024-11-23 14:24:31.534510,156
2024-11-23 14:24:36.570307,154
2024-11-23 14:24:41.622704,158
2024-11-23 14:24:46.743195,188
2024-11-23 14:24:51.829741,358
2024-11-23 14:24:56.402816,231
2024-11-23 14:25:01.439403,205
2024-11-23 14:25:06.533993,205
2024-11-23 14:25:11.630391,198
2024-11-23 14:25:16.712001,201
2024-11-23 14:25:21.752609,197
2024-11-23 14:25:26.834170,244
2024-11-23 14:25:31.343314,447
2024-11-23 14:25:36.438820,432
2024-11-23 14:25:41.461463,543
2024-11-23 14:25:46.523044,494
2024-11-23 14:25:51.590674,482
2024-11-23 14:25:56.680670,497
2024-11-23 14:26:01.768670,486
2024-11-23 14:26:06.887966,485
2024-11-23 14:26:11.514541,493
2024-11-23 14:26:16.547766,515
2024-11-23 14:26:21.643325,534
2024-11-23 14:26:26.734839,531
2024-11-23 14:26:31.873347,534
2024-11-23 14:26:36.376514,528
2024-11-23 14:26:41.414077,523
2024-11-23 14:26:46.489642,529
2024-11-23 14:26:51.510247,530
2024-11-23 14:26:56.532858,526
2024-11-23 14:27:01.555442,531
2024-11-23 14:27:06.618022,527
2024-11-23 14:27:11.680560,527
2024-11-23 14:27:16.709194,536
2024-11-23 14:27:21.762704,531
2024-11-23 14:27:26.812510,520
2024-11-23 14:27:31.344482,488
2024-11-23 14:27:36.402033,497
2024-11-23 14:27:41.533554,504
2024-11-23 14:27:46.608118,537
2024-11-23 14:27:51.663654,523
2024-11-23 14:27:56.754191,517
2024-11-23 14:28:06.929284,533
2024-11-23 14:28:09.445567,496
2024-11-23 14:28:14.046619,494
2024-11-23 14:28:19.119189,497
2024-11-23 14:28:24.159765,490
2024-11-23 14:28:29.210249,487
2024-11-23 14:28:34.239983,517
2024-11-23 14:28:39.328699,549
2024-11-23 14:28:44.347225,517
2024-11-23 14:28:49.390952,521
2024-11-23 14:28:54.462409,528
2024-11-23 14:28:58.990531,529
2024-11-23 14:29:04.050073,521
2024-11-23 14:29:09.121672,521
2024-11-23 14:29:14.189301,520
2024-11-23 14:29:19.265284,488
2024-11-23 14:29:24.269335,495
2024-11-23 14:29:29.344950,535
2024-11-23 14:29:34.430518,533
2024-11-23 14:29:39.471264,513
2024-11-23 14:29:43.997193,525
2024-11-23 14:29:49.086901,533
2024-11-23 14:29:54.105391,303
2024-11-23 14:29:59.167011,296
2024-11-23 14:30:04.178648,308
2024-11-23 14:30:09.189222,283
2024-11-23 14:30:14.199834,310
2024-11-23 14:30:19.290129,294
2024-11-23 14:30:24.340193,267
2024-11-23 14:30:29.357554,295
2024-11-23 14:30:34.424181,289
2024-11-23 14:30:39.443735,281
2024-11-23 14:30:44.035421,295
2024-11-23 14:30:49.061402,313
2024-11-23 14:30:54.147945,306
2024-11-23 14:30:59.219629,300
2024-11-23 14:31:04.320066,278
2024-11-23 14:31:09.390058,287
2024-11-23 14:31:14.505147,296
2024-11-23 14:31:19.043239,305
2024-11-23 14:31:24.093851,297
2024-11-23 14:31:29.097445,294
2024-11-23 14:31:34.148039,307
2024-11-23 14:31:39.186227,274
2024-11-23 14:31:44.265781,281
2024-11-23 14:31:49.323597,295
2024-11-23 14:31:54.392315,303
2024-11-23 14:31:59.427843,292
2024-11-23 14:32:04.485449,304
2024-11-23 14:32:09.037239,298
2024-11-23 14:32:14.105169,293
2024-11-23 14:32:19.217643,307
2024-11-23 14:32:24.239167,270
2024-11-23 14:32:29.276888,289
2024-11-23 14:32:34.366562,297
2024-11-23 14:32:39.514973,300
2024-11-23 14:32:44.061976,265
2024-11-23 14:32:49.168516,264
2024-11-23 14:32:54.187089,282
2024-11-23 14:32:59.195750,275
2024-11-23 14:33:04.262422,276
2024-11-23 14:33:09.303930,265
2024-11-23 14:33:14.368507,258
2024-11-23 14:33:19.519969,257
2024-11-23 14:33:24.048041,259
2024-11-23 14:33:29.160620,259
2024-11-23 14:33:34.285174,288
2024-11-23 14:33:39.321700,281
2024-11-23 14:33:44.432169,288
2024-11-23 14:33:49.445910,283
2024-11-23 14:33:54.042922,298
2024-11-23 14:33:59.128454,290
2024-11-23 14:34:04.228980,271
2024-11-23 14:34:09.265599,276
2024-11-23 14:34:14.316356,284
2024-11-23 14:34:19.392705,275
2024-11-23 14:34:24.395348,277
2024-11-23 14:34:29.991351,250
2024-11-23 14:34:34.046998,257
2024-11-23 14:34:39.101573,279
2024-11-23 14:34:41.973630,296
2024-11-23 14:34:49.244672,264
2024-11-23 14:34:54.270313,270
2024-11-23 14:34:59.341854,271
2024-11-23 14:35:04.440386,300
2024-11-23 14:35:09.501977,284
2024-11-23 14:35:11.995309,298
2024-11-23 14:35:19.120644,271
2024-11-23 14:35:24.214189,305
2024-11-23 14:35:29.363068,283
2024-11-23 14:35:34.362296,256
2024-11-23 14:35:39.387890,254
2024-11-23 14:35:44.471450,258
2024-11-23 14:35:49.510053,260
2024-11-23 14:35:54.078145,251
2024-11-23 14:35:59.122722,255
2024-11-23 14:36:04.207306,255
2024-11-23 14:36:09.266087,290
2024-11-23 14:36:14.295472,295
2024-11-23 14:36:19.368001,285
2024-11-23 14:36:24.392649,295
2024-11-23 14:36:29.470211,283
2024-11-23 14:36:34.067246,260
2024-11-23 14:36:39.117843,293
2024-11-23 14:36:44.156264,312
2024-11-23 14:36:49.241975,304
2024-11-23 14:36:54.347442,314
2024-11-23 14:36:56.978580,290
2024-11-23 14:37:04.422613,237
2024-11-23 14:37:09.471199,248
2024-11-23 14:37:14.002413,253
2024-11-23 14:37:19.010921,235
2024-11-23 14:37:21.973736,228
2024-11-23 14:37:29.057183,211
2024-11-23 14:37:34.125678,209
2024-11-23 14:37:39.169281,227
2024-11-23 14:37:44.194890,207
2024-11-23 14:37:49.218496,209
2024-11-23 14:37:51.976490,198
2024-11-23 14:37:59.317633,325
2024-11-23 14:38:04.385187,302
2024-11-23 14:38:09.405806,201
2024-11-23 14:38:14.522268,198
2024-11-23 14:38:19.088394,206
2024-11-23 14:38:21.974262,210
2024-11-23 14:38:29.104651,210
2024-11-23 14:38:34.135211,206
2024-11-23 14:38:39.160624,198
2024-11-23 14:38:44.251291,199
2024-11-23 14:38:49.301952,199
2024-11-23 14:38:54.332508,210
2024-11-23 14:38:59.356469,239
2024-11-23 14:39:04.373769,237
2024-11-23 14:39:09.465280,208
2024-11-23 14:39:14.026444,224
2024-11-23 14:39:16.979168,245
2024-11-23 14:39:24.119580,225
2024-11-23 14:39:29.218086,200
2024-11-23 14:39:31.984072,199
2024-11-23 14:39:39.393121,227
2024-11-23 14:39:44.466693,222
2024-11-23 14:39:48.991840,239
2024-11-23 14:39:54.133322,257
2024-11-23 14:39:59.195863,253
2024-11-23 14:40:04.222518,250
2024-11-23 14:40:09.235120,219
2024-11-23 14:40:14.260665,209
2024-11-23 14:40:19.304276,225
2024-11-23 14:40:24.342920,207
2024-11-23 14:40:29.426425,241
2024-11-23 14:40:34.447010,227
2024-11-23 14:40:39.036094,217
2024-11-23 14:40:44.050704,224
2024-11-23 14:40:49.126256,211
2024-11-23 14:40:54.180818,200
2024-11-23 14:40:59.293006,205
2024-11-23 14:41:04.328925,203
2024-11-23 14:41:09.388486,210
2024-11-23 14:41:14.563914,198
2024-11-23 14:41:19.129012,203
2024-11-23 14:41:24.192580,198
2024-11-23 14:41:29.286095,196
2024-11-23 14:41:34.345675,195
2024-11-23 14:41:39.450266,200
2024-11-23 14:41:44.002407,198
2024-11-23 14:41:49.064001,201
2024-11-23 14:41:54.120579,199
2024-11-23 14:41:59.162150,198
2024-11-23 14:42:04.195743,198
2024-11-23 14:42:09.261324,197
2024-11-23 14:42:14.318568,200
2024-11-23 14:42:16.992003,197
2024-11-23 14:42:24.455523,201
2024-11-23 14:42:30.030011,254
2024-11-23 14:42:34.055728,232
2024-11-23 14:42:37.001506,203
2024-11-23 14:42:44.210760,240
2024-11-23 14:42:49.274338,239
2024-11-23 14:42:54.365934,232
2024-11-23 14:42:59.449412,264
2024-11-23 14:43:05.043437,246
2024-11-23 14:43:09.117048,494
2024-11-23 14:43:14.232560,435
2024-11-23 14:43:16.991556,434
2024-11-23 14:43:24.403600,428
2024-11-23 14:43:29.484168,438
2024-11-23 14:43:34.006367,417
2024-11-23 14:43:39.096829,461
2024-11-23 14:43:42.002688,460
2024-11-23 14:43:49.211975,476
2024-11-23 14:43:54.278491,456
2024-11-23 14:43:59.323148,461
2024-11-23 14:44:04.412631,459
2024-11-23 14:44:09.490186,435
2024-11-23 14:44:14.083244,461
2024-11-23 14:44:19.095849,427
2024-11-23 14:44:24.221346,435
2024-11-23 14:44:29.292908,426
2024-11-23 14:44:34.316532,420
2024-11-23 14:44:39.339115,418
2024-11-23 14:44:44.388713,420
2024-11-23 14:44:49.503223,421
2024-11-23 14:44:54.114268,420
2024-11-23 14:44:59.158826,418
2024-11-23 14:45:04.191418,418
2024-11-23 14:45:09.224058,418
2024-11-23 14:45:14.296667,420
2024-11-23 14:45:19.368123,428
2024-11-23 14:45:24.429709,420
2024-11-23 14:45:29.434208,423
2024-11-23 14:45:34.492894,427
2024-11-23 14:45:40.054888,421
2024-11-23 14:45:44.073586,419
2024-11-23 14:45:49.187107,420
2024-11-23 14:45:54.315776,423
2024-11-23 14:45:59.366175,422
2024-11-23 14:46:04.436715,417
2024-11-23 14:46:09.495005,395
2024-11-23 14:46:14.056404,388
2024-11-23 14:46:19.071965,390
2024-11-23 14:46:24.144536,421
2024-11-23 14:46:29.189125,429
2024-11-23 14:46:34.265631,398
2024-11-23 14:46:39.306249,423
2024-11-23 14:46:44.303912,407
2024-11-23 14:46:49.363447,396
2024-11-23 14:46:54.418008,395
2024-11-23 14:46:59.556491,380
2024-11-23 14:47:04.076631,384
2024-11-23 14:47:09.150195,401
2024-11-23 14:47:14.188747,384
2024-11-23 14:47:19.337882,399
2024-11-23 14:47:24.427773,217
2024-11-23 14:47:29.539392,180
2024-11-23 14:47:34.058429,175
2024-11-23 14:47:39.109008,213
2024-11-23 14:47:44.223421,189
2024-11-23 14:47:49.236156,167
2024-11-23 14:47:54.298657,191
2024-11-23 14:47:59.407200,185
2024-11-23 14:48:04.465766,170
2024-11-23 14:48:09.010880,169
2024-11-23 14:48:14.088406,165
2024-11-23 14:48:24.190567,169
2024-11-23 14:48:26.691900,178
2024-11-23 14:48:31.240975,163
2024-11-23 14:48:36.312523,176
2024-11-23 14:48:41.335137,184
2024-11-23 14:48:46.460470,163
2024-11-23 14:48:51.474264,170
2024-11-23 14:48:54.265218,203
2024-11-23 14:49:01.591381,211
2024-11-23 14:49:06.692888,202
2024-11-23 14:49:11.240033,221
2024-11-23 14:49:14.223741,171
2024-11-23 14:49:21.338134,201
2024-11-23 14:49:26.390517,211
2024-11-23 14:49:31.492958,191
2024-11-23 14:49:36.504822,172
2024-11-23 14:49:41.561415,195
2024-11-23 14:49:46.622929,189
2024-11-23 14:49:51.638593,197
2024-11-23 14:49:56.231653,181
2024-11-23 14:50:01.313189,184
2024-11-23 14:50:06.321853,184
2024-11-23 14:50:11.403366,181
2024-11-23 14:50:16.429927,191
2024-11-23 14:50:21.548403,185
2024-11-23 14:50:26.595029,190
2024-11-23 14:50:31.655607,193
2024-11-23 14:50:36.678206,167
2024-11-23 14:50:42.243235,181
2024-11-23 14:50:46.298879,171
2024-11-23 14:50:51.363405,207
2024-11-23 14:50:56.378863,185
2024-11-23 14:51:01.462593,203
2024-11-23 14:51:06.549116,185
2024-11-23 14:51:11.593647,180
2024-11-23 14:51:16.665355,173
2024-11-23 14:51:21.736776,181
2024-11-23 14:51:26.292899,162
2024-11-23 14:51:31.359405,189
2024-11-23 14:51:36.407984,184
2024-11-23 14:51:41.490568,182
2024-11-23 14:51:46.498207,170
2024-11-23 14:51:51.565687,192
2024-11-23 14:51:56.642563,201
2024-11-23 14:52:01.689846,195
2024-11-23 14:52:06.312021,213
2024-11-23 14:52:11.408339,196
2024-11-23 14:52:16.437970,186
2024-11-23 14:52:21.496557,204
2024-11-23 14:52:26.552171,188
2024-11-23 14:52:31.602651,201
2024-11-23 14:52:36.648252,199
2024-11-23 14:52:41.719814,183
2024-11-23 14:52:46.283923,178
2024-11-23 14:52:51.292546,181
2024-11-23 14:52:56.344746,172
2024-11-23 14:53:01.346710,167
2024-11-23 14:53:06.415258,169
2024-11-23 14:53:11.520767,176
2024-11-23 14:53:16.628290,166
2024-11-23 14:53:21.710859,192
2024-11-23 14:53:26.315885,182
2024-11-23 14:53:31.369388,164
2024-11-23 14:53:36.442861,189
2024-11-23 14:53:39.239009,208
2024-11-23 14:53:46.602999,164
2024-11-23 14:53:51.640636,177
2024-11-23 14:53:56.736174,165
2024-11-23 14:54:01.253310,194
2024-11-23 14:54:06.300882,165
2024-11-23 14:54:11.338497,184
2024-11-23 14:54:16.446988,162
2024-11-23 14:54:21.569474,183
2024-11-23 14:54:26.622055,195
2024-11-23 14:54:31.643710,164
2024-11-23 14:54:36.725184,191
2024-11-23 14:54:41.290284,183
2024-11-23 14:54:46.374784,178
2024-11-23 14:54:51.392408,187
2024-11-23 14:54:56.495407,199
2024-11-23 14:55:01.514513,204
2024-11-23 14:55:06.595041,199
2024-11-23 14:55:11.639602,203
2024-11-23 14:55:16.693267,166
2024-11-23 14:55:19.281396,179
2024-11-23 14:55:26.782949,190
2024-11-23 14:55:31.400369,165
2024-11-23 14:55:36.495429,198
2024-11-23 14:55:39.235944,198
2024-11-23 14:55:46.597003,172
2024-11-23 14:55:51.646607,184
2024-11-23 14:55:56.753135,206
2024-11-23 14:56:01.275271,176
2024-11-23 14:56:06.374759,170
2024-11-23 14:56:11.440340,198
2024-11-23 14:56:16.581790,193
2024-11-23 14:56:21.647344,159
2024-11-23 14:56:26.754804,164
2024-11-23 14:56:31.289956,160
2024-11-23 14:56:36.326103,159
2024-11-23 14:56:41.375090,160
2024-11-23 14:56:46.384696,171
2024-11-23 14:56:51.445277,160
2024-11-23 14:56:56.496834,172
2024-11-23 14:57:01.544388,158
2024-11-23 14:57:06.580004,159
2024-11-23 14:57:11.627635,158
2024-11-23 14:57:16.705088,184
2024-11-23 14:57:21.762690,175
2024-11-23 14:57:26.299825,168
2024-11-23 14:57:31.392281,265
2024-11-23 14:57:36.464847,242
2024-11-23 14:57:41.557375,225
2024-11-23 14:57:46.576962,242
2024-11-23 14:57:51.597554,222
2024-11-23 14:57:56.658103,239
2024-11-23 14:58:01.667728,226
2024-11-23 14:58:06.698286,280
2024-11-23 14:58:11.843778,269
2024-11-23 14:58:16.355941,234
2024-11-23 14:58:21.377543,248
2024-11-23 14:58:26.514986,266
2024-11-23 14:58:31.582546,257
2024-11-23 14:58:36.654132,246
2024-11-23 14:58:41.687683,238
2024-11-23 14:58:46.307698,250
2024-11-23 14:58:51.362280,250
2024-11-23 14:58:56.460861,251
2024-11-23 14:59:01.507393,262
2024-11-23 14:59:06.639861,256
2024-11-23 14:59:11.780653,260
2024-11-23 14:59:16.355461,261
2024-11-23 14:59:21.374910,255
2024-11-23 14:59:26.460544,250
2024-11-23 14:59:31.470170,231
2024-11-23 14:59:36.546713,239
2024-11-23 14:59:41.614344,220
2024-11-23 14:59:46.620904,257
2024-11-23 14:59:49.251022,241
2024-11-23 14:59:56.708095,216
2024-11-23 15:00:02.251057,224
2024-11-23 15:00:06.339538,231
2024-11-23 15:00:11.394245,252
2024-11-23 15:00:16.526725,245
2024-11-23 15:00:21.518355,241
2024-11-23 15:00:26.592687,246
2024-11-23 15:00:31.662481,226
2024-11-23 15:00:36.695049,240
2024-11-23 15:00:42.312761,249
2024-11-23 15:00:46.355634,253
2024-11-23 15:00:51.404210,222
2024-11-23 15:00:56.420836,235
2024-11-23 15:01:01.515313,224
2024-11-23 15:01:06.662919,252
2024-11-23 15:01:11.740373,260
2024-11-23 15:01:16.298461,248
2024-11-23 15:01:21.322039,241
2024-11-23 15:01:26.479528,250
2024-11-23 15:01:31.566065,251
2024-11-23 15:01:36.663542,257
2024-11-23 15:01:42.331421,239
2024-11-23 15:01:46.411066,248
2024-11-23 15:01:51.432667,256
2024-11-23 15:01:56.437523,225
2024-11-23 15:02:01.459901,237
2024-11-23 15:02:06.588394,215
2024-11-23 15:02:11.603014,529
2024-11-23 15:02:16.623608,464
2024-11-23 15:02:21.643202,437
2024-11-23 15:02:26.764700,436
2024-11-23 15:02:31.347402,447
2024-11-23 15:02:36.461285,437
2024-11-23 15:02:41.521806,451
2024-11-23 15:02:46.585375,451
2024-11-23 15:02:51.653911,441
2024-11-23 15:02:56.703496,475
2024-11-23 15:03:01.771037,462
2024-11-23 15:03:06.281209,447
2024-11-23 15:03:11.362800,459
2024-11-23 15:03:16.431508,450
2024-11-23 15:03:21.466780,474
2024-11-23 15:03:26.537457,461
2024-11-23 15:03:31.620024,435
2024-11-23 15:03:36.674596,434
2024-11-23 15:03:41.765059,434
2024-11-23 15:03:46.349173,456
2024-11-23 15:03:51.417558,451
2024-11-23 15:03:56.454241,465
2024-11-23 15:04:01.554775,443
2024-11-23 15:04:06.595292,474
2024-11-23 15:04:11.611990,454
2024-11-23 15:04:16.620590,433
2024-11-23 15:04:21.701128,435
2024-11-23 15:04:26.720771,466
2024-11-23 15:04:31.328783,439
2024-11-23 15:04:36.338434,436
2024-11-23 15:04:41.369014,480
2024-11-23 15:04:46.501399,468
2024-11-23 15:04:51.545085,459
2024-11-23 15:04:56.598621,475
2024-11-23 15:05:01.680147,462
2024-11-23 15:05:06.322384,444
2024-11-23 15:05:11.355779,472
2024-11-23 15:05:16.416293,468
2024-11-23 15:05:21.435952,439
2024-11-23 15:05:26.531470,466
2024-11-23 15:05:31.672916,472
2024-11-23 15:05:36.287955,451
2024-11-23 15:05:41.413426,466
2024-11-23 15:05:46.490035,466
2024-11-23 15:05:51.549404,460
2024-11-23 15:05:56.609122,462
2024-11-23 15:06:01.695714,450
2024-11-23 15:06:06.743251,461
2024-11-23 15:06:11.269387,439
2024-11-23 15:06:16.346914,463
2024-11-23 15:06:21.405496,463
2024-11-23 15:06:26.421517,449
2024-11-23 15:06:31.430759,439
2024-11-23 15:06:36.443349,243
2024-11-23 15:06:41.460946,210
2024-11-23 15:06:46.526535,211
2024-11-23 15:06:51.609031,231
2024-11-23 15:06:56.706528,219
2024-11-23 15:07:01.747147,244
2024-11-23 15:07:06.317184,221
2024-11-23 15:07:11.390082,260
2024-11-23 15:07:16.428338,255
2024-11-23 15:07:21.447030,248
2024-11-23 15:07:26.471631,247
2024-11-23 15:07:31.545150,237
2024-11-23 15:07:36.611641,257
2024-11-23 15:07:41.695211,239
2024-11-23 15:07:46.759776,220
2024-11-23 15:07:51.342853,251
2024-11-23 15:07:56.395388,215
2024-11-23 15:08:01.414020,245
2024-11-23 15:08:06.502546,223
2024-11-23 15:08:11.551102,216
2024-11-23 15:08:16.651617,226
2024-11-23 15:08:21.662244,237
2024-11-23 15:08:26.700815,218
2024-11-23 15:08:31.779446,216
2024-11-23 15:08:36.304491,232
2024-11-23 15:08:41.324111,230
2024-11-23 15:08:46.452602,219
2024-11-23 15:08:51.467194,215
2024-11-23 15:08:56.517553,210
2024-11-23 15:09:01.542530,217
2024-11-23 15:09:06.612164,201
2024-11-23 15:09:11.620834,170
2024-11-23 15:09:16.650416,195
2024-11-23 15:09:21.769993,214
2024-11-23 15:09:26.280052,177
2024-11-23 15:09:31.348644,179
2024-11-23 15:09:36.432109,199
2024-11-23 15:09:41.520855,186
2024-11-23 15:09:46.605455,184
2024-11-23 15:09:51.690020,179
2024-11-23 15:09:56.757579,186
2024-11-23 15:10:01.273709,178
2024-11-23 15:10:06.286307,169
2024-11-23 15:10:11.387840,213
2024-11-23 15:10:16.496352,205
2024-11-23 15:10:21.605894,196
2024-11-23 15:10:26.672401,197
2024-11-23 15:10:31.745972,187
2024-11-23 15:10:36.821506,197
2024-11-23 15:10:41.327638,185
2024-11-23 15:10:46.460067,199
2024-11-23 15:10:51.493506,189
2024-11-23 15:10:56.561620,195
2024-11-23 15:11:01.606511,162
2024-11-23 15:11:06.697995,180
2024-11-23 15:11:11.358860,190
2024-11-23 15:11:16.458359,169
2024-11-23 15:11:21.512776,186
2024-11-23 15:11:26.530264,204
2024-11-23 15:11:31.580827,190
2024-11-23 15:11:36.633273,182
2024-11-23 15:11:39.270386,193
2024-11-23 15:11:46.743290,182
2024-11-23 15:11:51.776805,182
2024-11-23 15:11:56.312825,192
2024-11-23 15:12:01.406297,185
2024-11-23 15:12:06.483766,174
2024-11-23 15:12:11.492334,162
2024-11-23 15:12:16.564789,202
2024-11-23 15:12:21.619273,187
2024-11-23 15:12:26.736869,170
2024-11-23 15:12:31.756231,208
2024-11-23 15:12:36.810806,187
2024-11-23 15:12:41.374807,189
2024-11-23 15:12:46.386315,180
2024-11-23 15:12:51.473805,163
2024-11-23 15:12:56.499350,163
2024-11-23 15:13:01.582774,158
2024-11-23 15:13:06.635308,152
2024-11-23 15:13:11.711772,174
2024-11-23 15:13:16.792198,208
2024-11-23 15:13:21.360333,191
2024-11-23 15:13:26.453751,157
2024-11-23 15:13:31.557172,163
2024-11-23 15:13:36.627753,201
2024-11-23 15:13:41.633256,186
2024-11-23 15:13:46.709790,195
2024-11-23 15:13:51.713255,212
2024-11-23 15:13:57.306176,201
2024-11-23 15:14:01.384772,198
2024-11-23 15:14:06.473047,199
2024-11-23 15:14:11.519745,198
2024-11-23 15:14:16.550284,204
2024-11-23 15:14:21.604924,210
2024-11-23 15:14:26.660301,202
2024-11-23 15:14:31.727774,200
2024-11-23 15:14:36.771360,190
2024-11-23 15:14:41.335468,203
2024-11-23 15:14:46.407268,183
2024-11-23 15:14:51.463560,178
2024-11-23 15:14:56.498095,215
2024-11-23 15:15:01.511640,180
2024-11-23 15:15:06.599076,183
2024-11-23 15:15:11.729528,184
2024-11-23 15:15:16.799024,200
2024-11-23 15:15:21.328073,208
2024-11-23 15:15:26.419611,202
2024-11-23 15:15:31.494254,202
2024-11-23 15:15:36.495617,209
2024-11-23 15:15:41.595104,192
2024-11-23 15:15:46.614774,200
2024-11-23 15:15:51.681158,199
2024-11-23 15:15:56.710732,189
2024-11-23 15:16:01.847155,204
2024-11-23 15:16:06.438190,196
2024-11-23 15:16:09.283074,210
2024-11-23 15:16:16.592210,210
2024-11-23 15:16:21.679653,195
2024-11-23 15:16:26.714977,202
2024-11-23 15:16:32.271220,199
2024-11-23 15:16:36.321869,208
2024-11-23 15:16:39.283573,206
2024-11-23 15:16:46.545873,213
2024-11-23 15:16:51.642257,203
2024-11-23 15:16:56.656877,198
2024-11-23 15:17:01.687341,200
2024-11-23 15:17:06.767857,216
2024-11-23 15:17:11.345892,202
2024-11-23 15:17:16.398419,202
2024-11-23 15:17:21.476122,205
2024-11-23 15:17:26.496540,175
2024-11-23 15:17:31.510065,199
2024-11-23 15:17:36.526587,170
2024-11-23 15:17:41.581069,174
2024-11-23 15:17:46.637664,163
2024-11-23 15:17:51.663097,159
2024-11-23 15:17:56.700729,177
2024-11-23 15:18:01.761252,204
2024-11-23 15:18:06.843846,225
2024-11-23 15:18:11.382842,205
2024-11-23 15:18:16.417423,192
2024-11-23 15:18:21.503893,188
2024-11-23 15:18:26.578407,195
2024-11-23 15:18:31.633979,167
2024-11-23 15:18:36.672648,194
2024-11-23 15:18:41.739985,193
2024-11-23 15:18:46.764551,201
2024-11-23 15:18:51.368759,225
2024-11-23 15:18:56.401174,197
2024-11-23 15:19:01.502661,197
2024-11-23 15:19:06.581135,202
2024-11-23 15:19:11.708643,204
2024-11-23 15:19:16.729296,224
2024-11-23 15:19:21.305147,197
2024-11-23 15:19:26.343805,199
2024-11-23 15:19:31.364367,194
2024-11-23 15:19:36.398945,537
2024-11-23 15:19:41.417485,426
2024-11-23 15:19:46.495958,426
2024-11-23 15:19:51.589539,416
2024-11-23 15:19:56.569115,451
2024-11-23 15:20:01.650612,416
2024-11-23 15:20:06.717354,426
2024-11-23 15:20:11.310238,418
2024-11-23 15:20:16.380818,425
2024-11-23 15:20:21.436241,403
2024-11-23 15:20:26.553699,411
2024-11-23 15:20:31.602118,431
2024-11-23 15:20:36.664809,434
2024-11-23 15:20:41.726339,426
2024-11-23 15:20:46.821216,435
2024-11-23 15:20:51.394876,425
2024-11-23 15:20:56.447456,420
2024-11-23 15:21:01.498205,408
2024-11-23 15:21:06.548521,410
2024-11-23 15:21:09.288600,402
2024-11-23 15:21:16.664607,398
2024-11-23 15:21:21.737141,421
2024-11-23 15:21:26.849605,401
2024-11-23 15:21:31.384725,385
2024-11-23 15:21:36.424459,392
2024-11-23 15:21:41.507451,383
2024-11-23 15:21:46.536347,422
2024-11-23 15:21:51.606866,408
2024-11-23 15:21:56.677476,415
2024-11-23 15:22:01.700987,405
2024-11-23 15:22:06.759546,390
2024-11-23 15:22:11.818103,393
2024-11-23 15:22:16.417962,384
2024-11-23 15:22:21.523555,388
2024-11-23 15:22:26.588145,386
2024-11-23 15:22:31.654754,385
2024-11-23 15:22:36.703264,386
2024-11-23 15:22:41.786781,384
2024-11-23 15:22:46.352837,385
2024-11-23 15:22:51.443377,407
2024-11-23 15:22:56.473954,386
2024-11-23 15:23:01.528443,381
2024-11-23 15:23:06.625028,391
2024-11-23 15:23:11.690372,419
2024-11-23 15:23:16.749065,419
2024-11-23 15:23:22.338014,393
2024-11-23 15:23:26.377667,444
2024-11-23 15:23:31.474208,433
2024-11-23 15:23:36.566708,432
2024-11-23 15:23:41.676194,409
2024-11-23 15:23:46.736728,401
2024-11-23 15:23:51.746346,203
2024-11-23 15:23:56.417295,179
2024-11-23 15:24:01.441877,162
2024-11-23 15:24:06.506476,157
2024-11-23 15:24:11.524076,158
